train_loss,val_loss,train_mse,val_mse,train_mae,val_mae
2.1975234667460124,5.282756924629211,0.28083992302417754,1.603403002023697,0.28255041937033337,0.8908951878547668
2.186458396911621,5.320209383964539,0.2933359682559967,1.6411868333816528,0.2803336173295975,0.8768982142210007
2.184802452723185,5.169708847999573,0.27281021972497305,1.5941164791584015,0.28066445390383404,0.8826899975538254
2.1808427651723226,5.216243028640747,0.24755913416544598,1.5592960715293884,0.27546821534633636,0.8587013781070709
2.1784579753875732,5.303953409194946,0.27042063176631925,1.440716952085495,0.277484001715978,0.8577749729156494
2.1828031063079836,5.190813183784485,0.2540446082750956,1.5026565790176392,0.27566688458124794,0.8867658525705338
2.160857979456584,5.3144426345825195,0.259221484263738,1.467840850353241,0.269549032052358,0.853302463889122
2.1804987748463946,5.312318325042725,0.2445321480433146,1.5327471792697906,0.27364757855733235,0.8705623149871826
2.176772928237915,5.347696661949158,0.2621995856364568,1.4182014465332031,0.27660752534866334,0.8568460196256638
2.1798261165618897,5.169677019119263,0.2560853689908981,1.5457051694393158,0.27639578382174174,0.8754239231348038
2.181032387415568,5.285089731216431,0.28656720916430156,1.6568194329738617,0.2814400682846705,0.8897794187068939
2.158598852157593,5.346439599990845,0.2580669899781545,1.4278171956539154,0.2708853205045064,0.852016806602478
2.1705853939056396,5.273193955421448,0.2387146145105362,1.3639954030513763,0.26894790828228,0.8374962955713272
2.148919947942098,5.393749237060547,0.22920761207739512,1.4991214275360107,0.26015883187452954,0.8698958903551102
2.138422203063965,5.525598883628845,0.22303540706634523,1.5430648922920227,0.25905142923196156,0.8633824437856674
2.1673633098602294,5.308412671089172,0.2834842920303345,1.6565220355987549,0.27549276550610863,0.9045695215463638
2.1544608592987062,5.403718829154968,0.28782592018445335,1.43595090508461,0.2748540908098221,0.8579732924699783
2.13626815478007,5.389679431915283,0.24263688623905183,1.3611844182014465,0.26293438573678335,0.8411774188280106
2.129615640640259,5.433004140853882,0.2531840791304906,1.4067422449588776,0.2657651821772257,0.8609452545642853
2.120995553334554,5.3917893171310425,0.24261872172355653,1.3548002541065216,0.2603038201729457,0.8385632932186127
2.1238494237263996,5.375869631767273,0.23333014299472174,1.3958806693553925,0.2631608694791794,0.844214454293251
2.1441492239634194,5.250513076782227,0.2680478552977244,1.526140958070755,0.266711613535881,0.8606566190719604
